"FIBX","FIBY","X","Y","One","Two","Three"
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.09387902,1.239393,-0.1470169
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.05538,0.04086831,0.539085
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.1109399,-0.2144553,0.2888596
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.9091454,1.233908,-0.00239311
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,-0.05601598,-0.6422415,0.9278285
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.4192083,0.8530866,-0.2847371
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.524556,0.4661707,0.8413054
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,-0.7007434,-0.2802684,0.1698401
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,1.013947,1.375878,0.01872983
-0.0035596875,6.34375e-05,0.003611125,-0.002226375,0.5094328,-0.6154284,0.8766463
-0.003559765625,6.34375e-05,0.003611125,-0.002226375,0.06706906,0.7604702,-0.4805519
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.3436991,1.350897,1.09275
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.2400497,0.1602942,-0.335519
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.369788,-0.2412679,0.5447721
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.4021458,1.493476,0.5707696
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.1913694,-0.5928812,-0.191705
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.9310804,0.5319768,1.01557
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.8140888,1.002978,-0.1705796
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.084628,-0.8122593,0.2847975
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.6471388,1.510538,0.6162653
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.1986116,0.3138419,-0.4590203
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.2279287,-0.1236574,0.8908633
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.2462084,1.345414,-0.3493316
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.01336076,-0.9621671,0.5740193
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.070004,1.128497,0.6113907
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.2997692,0.7744845,-0.1831735
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.026134,-0.8555255,1.039536
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.6495754,1.693333,-0.251018
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.5093968,-0.2418776,0.4359078
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.096814,0.09022285,0.3989425
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.09745401,1.466667,-0.204705
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.2522372,-0.8585723,1.108592
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.070005,0.8933012,-0.3838632
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.3083007,0.432049,0.6581048
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.6349517,-0.7293829,0.2433641
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.3339498,1.701862,-0.01336079
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.4313962,-0.4582081,0.8624282
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.093159,0.4174255,-0.2835184
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.4838026,1.133371,0.7145679
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.220617,-0.7775243,0.02929128
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.49409,1.618996,-0.1425481
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.7555875,0.0762086,0.4545934
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.1791835,-0.6867261,-0.407426
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.3241446,1.569641,0.7137554
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.750713,-0.635538,0.03172855
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.5606155,0.6788216,0.113783
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.3509572,1.052332,0.9595126
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.7933739,-0.9737451,-0.1839861
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.722694,1.600716,0.8827387
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.007267597,-0.09257882,0.05488252
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.273517,-0.488677,0.4208781
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.1486422,1.596451,0.7775307
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.8165282,-0.5861782,-0.3127686
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.002978,0.4686081,0.7129432
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.4216457,1.079142,-0.1384856
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.7056322,-1.026152,0.3956929
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.1876427,1.439248,0.3526346
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.0547972,0.6983201,-0.5402713
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.289358,-0.9402294,0.6576986
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.5776479,1.658601,-0.2209552
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.9761688,-0.378379,0.1198762
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.1730175,0.0122305,0.418847
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.2657061,1.620214,-0.2762059
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.306419,-0.9195105,0.7844363
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.651992,1.468495,-0.19658
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.8738044,0.2644872,0.2872348
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.2205494,-0.4222546,0.1779643
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.1986814,1.673225,-0.2168927
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.5996112,-0.662351,0.8530857
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.4118957,0.7574234,-0.370863
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.807998,0.9067059,0.5687384
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.1864952,-0.8360251,0.09022285
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.2888604,1.417313,-0.1864235
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.345415,-0.3168314,0.6674476
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.1254856,0.2705804,-0.3529877
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.1694343,1.305198,0.7507204
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.5886442,-0.8274933,0.1011905
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.2973316,1.432546,1.865362
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.039539,0.2791109,0.8055589
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.04269643,-0.3351129,-0.4257074
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.09631625,1.498961,0.2433641
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.221115,-0.7080544,0.3526346
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.561804,0.7952014,-0.3627379
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.4265657,0.5545213,0.8112461
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.1669237,-0.4984272,-0.07470362
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.06828773,0.2760641,0.3095763
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.790216,1.198569,0.5610205
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.3753331,-0.7769147,-0.2010487
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.1365311,1.230253,0.6382004
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.150434,0.544163,-0.04829708
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.7275567,-0.4868489,0.1231259
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.77072,1.586702,0.5951423
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.4009749,-0.5581467,-0.3355189
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.2206169,0.7787496,0.8660844
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.8884281,0.9383903,-0.1161416
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.4399272,-0.5697248,0.2868286
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,1.07366,1.435592,0.3542595
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.1255635,-0.4326139,-0.1449856
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.123048,0.5892526,0.8031218
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.173589,0.7580328,-0.02879686
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.5581477,-0.6611327,0.1129705
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.5021218,1.450825,0.6576985
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,0.7921557,-0.1145166,-0.2855496
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.5934921,0.2352401,0.8096211
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.9786071,1.225988,-0.06779728
-0.003559765625,6.34375e-05,0.003616625,-0.00223125,-0.4326149,-0.7238984,0.1129706
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.5508666,0.8390721,0.5922987
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,0.7166012,0.3668521,-0.1405168
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.8628396,-0.448458,0.5902675
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,1.58183,1.308245,0.08209862
-0.0035596875,6.34375e-05,0.003616625,-0.00223125,-0.3192695,-0.6641791,0.2100549
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.771431,0.8469928,0.06422539
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.9067083,0.7842333,0.6654166
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.3619782,-0.5276777,0.3814755
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.05235969,1.611683,0.4050358
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.06391,-0.2467525,0.5268989
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.4691778,0.5587866,0.06260051
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.380258,0.8591792,0.340042
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.1682158,-0.6300537,0.3445104
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.3875206,1.473979,0.2263033
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.8055609,0.08473899,0.4172221
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.6641799,-0.1291418,0.08453591
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.6337336,1.28509,0.2206164
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.1487176,-0.6276163,0.488715
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.04626584,0.935953,0.2189914
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.558677,0.4125508,0.5130877
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.2961129,-0.2034865,0.3485724
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.6873541,1.330789,0.2982025
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.5350244,0.001262808,0.4220968
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.6922115,0.2151325,0.06503774
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.713444,1.130934,0.5329922
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.5483976,-0.5691153,0.3067329
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.5898628,1.227206,0.2388958
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.8933027,0.2321933,0.5650826
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.326582,-0.1090321,0.3225752
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.17968,1.318603,0.4493125
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.2644251,-0.4770989,0.3278559
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.3034838,0.8683194,0.1186576
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.536243,0.3924434,0.4257524
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.550835,-0.1547359,0.392037
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.255237,1.272905,0.4025986
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.03051002,-0.3497381,0.3546658
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.2059243,0.7994671,0.4066606
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.668353,0.6050946,0.4249401
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.9042763,-0.08404752,0.2360523
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.4631251,1.341149,0.3392297
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.213305,-0.003002405,0.3014521
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.3302384,0.3504007,0.2368646
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.073661,1.128497,0.4119413
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.6690548,-0.5977565,0.212492
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.9859182,1.251579,0.37457
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.5740208,0.2906879,0.2352399
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1900802,-0.02006325,0.1889319
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.290578,1.418531,0.2778919
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.9006207,-0.3759417,0.2011181
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.7153822,0.9115807,0.3278559
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.3924441,0.5539121,0.3351677
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1608298,-0.3722853,0.1938065
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.5204008,1.403298,0.2376771
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.7421817,-0.094407,0.1877134
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.119969,0.04269627,0.3583215
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.625203,1.190648,0.3152633
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.2095806,-0.4155513,0.1909629
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.300326,0.7714379,0.5139001
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.686118,0.4162069,0.3717267
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.055382,-0.198002,0.4420009
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.8981771,1.376489,0.3201377
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.1743088,-0.2656433,0.2340213
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.835305,0.4271742,0.3339488
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1462047,0.8896447,0.3213565
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.2108678,-0.4405359,0.3912248
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.7348805,1.194303,0.328262
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.6385864,0.03599378,0.1361246
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.732941,-0.08465688,0.28561
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.420427,1.151651,0.2636746
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.1815489,-0.4636926,0.2088363
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.080973,0.620937,0.2523007
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.5886167,0.5660987,0.2734237
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.373445,-0.5118336,-0.005236588
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.6507947,1.172977,0.2795167
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1218293,0.1986811,0.1913691
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.250362,0.09387879,0.4911523
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.505741,1.185773,0.434283
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.4826232,-0.2400492,0.3875688
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.8616182,0.9225484,0.3891937
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1193918,0.6331229,0.392037
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.110218,-0.2632058,0.3851316
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.2156745,1.358817,0.4639362
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.3217633,-0.0535784,0.4090977
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.5277125,0.3729453,0.2474262
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.2315182,1.091938,0.4294084
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.345415,-0.4862397,0.2506759
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.6934471,0.9846987,0.332324
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.2157422,0.3997553,0.3473538
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.22599,-0.006048998,0.353447
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.3802077,1.452043,0.26205
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.9262052,-0.1455951,0.4602802
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.4350966,0.6989296,0.2031491
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.8250581,0.765345,0.4655612
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,1.347853,-0.2175022,0.314451
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.1291419,1.29545,0.4818095
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.463125,0.1712618,0.3120137
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.7531595,0.1877134,0.2263032
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,-0.4874594,1.301543,0.2486447
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.6776042,-0.1029383,0.4253461
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.09501647,0.66298,0.3542594
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,0.263269,0.8622255,0.384319
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,1.199181,-0.3454723,0.1804015
-0.003559765625,6.34375e-05,0.00362175,-0.002236125,-0.2485809,1.318603,0.2157418
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.1523732,0.1743084,0.3558845
-0.0035596875,6.34375e-05,0.00362175,-0.002236125,0.4290032,0.2657059,0.1324687
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.448501,1.225987,0.7287858
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.7677835,-0.2388305,0.291297
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.138247,1.159572,0.5890491
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2047747,0.6934456,0.3335428
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.9213315,0.09570674,0.3546658
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2449894,1.463012,0.6520114
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3083586,0.03111928,0.1036278
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.6337336,0.7653448,0.3733513
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2815485,0.9901822,0.2510821
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.7714392,-0.2327368,0.1292191
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5740204,1.339321,0.5407101
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.4350963,0.2510824,0.2080238
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.017603,0.3449169,0.4346892
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.4216456,1.102906,0.3449167
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.261329,-0.1260949,0.2364584
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.7909378,0.9633723,0.4545934
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.1108604,0.771438,0.2108673
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.7117265,-0.1053758,0.3542594
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.6507946,1.367349,0.2336151
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4533755,0.2577848,0.2531132
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,1.116313,0.5374604,0.4160034
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.3875698,0.9779954,0.2388958
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.7226941,-0.08465686,0.4338768
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.9262057,1.218676,0.2726111
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.2437059,0.2309748,0.1820263
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.9213305,0.3504009,0.6646037
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5825508,1.129106,0.2307716
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6897911,-0.2894091,0.4818095
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4046307,1.229034,0.2819541
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.6105799,0.6130161,0.1747146
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.232083,0.1237352,0.7511269
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.8335898,1.264374,0.1921816
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.051726,-0.1388919,0.6134217
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6264221,0.8957379,0.2713926
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.0755162,0.8853799,0.1344998
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.8055613,-0.05175025,0.6792275
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2157424,1.274123,0.1828386
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.7787507,0.4460633,0.5228367
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5557412,0.5886433,0.2892658
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4241289,1.068784,0.2275218
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.080973,-0.01214214,0.6861331
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3741647,1.22355,-0.01539183
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.1450615,0.6861338,0.5732069
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,1.096815,0.2114768,0.3371987
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.1316566,1.252797,0.1994933
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.2535201,-0.1273136,0.6337319
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4448455,0.916455,0.08209866
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.25352,0.9767777,0.6727284
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.7543778,-0.2053146,0.3705078
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2267101,1.367349,0.2340212
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5776767,-0.08526625,0.6637917
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.6386082,0.3034834,-0.06901608
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3363871,0.9987128,0.8149015
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.9237683,-0.349738,0.1730897
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.03651571,1.276561,0.2108673
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4570314,0.5356325,0.6589171
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6617623,0.03964966,-0.2246115
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.2449896,1.355163,0.8051527
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.7409731,0.250473,0.2055866
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.575239,0.3156697,0.09997187
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6983219,1.108999,0.8437427
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.721475,-0.06515667,0.07031853
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.03164065,1.101077,0.4874964
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6568874,0.9243762,0.6252015
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3948815,-0.1254855,0.03375961
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.9176754,1.324697,0.8238383
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5983937,0.1791829,0.3477603
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.03294729,0.5344138,0.4411883
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5642711,1.139464,0.8380557
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,-0.08161001,-0.3058625,-0.01336078
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3059212,1.238174,0.5862056
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3619786,0.6587143,0.2872349
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.07559953,0.03233786,0.4180343
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.8226213,1.283263,0.6390129
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3290752,0.1072837,0.04066516
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.4095055,0.7647352,0.6288574
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6946656,1.037709,0.2368648
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.3924439,-0.07185985,0.3237938
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.8226215,1.240001,0.6166712
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.5009029,0.8079974,-0.0730786
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,1.052944,0.2638779,0.6044849
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.9871372,1.338102,0.1048464
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2864229,0.1334843,0.3306993
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.6178912,0.9188925,0.6126093
-0.003559765625,6.34375e-05,0.0036275,-0.002240875,0.4765301,0.7964197,-0.09379756
-0.0035596875,6.34375e-05,0.0036275,-0.002240875,0.2352404,0.2730177,0.536648
