V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
0.3305925295,0.3634604955,0.6382158492,0.4897767302,0.5179028009,0.66369346724,0.6693050199,1.0219357425,1.643352457,2.41562181,3.14597753,4.06016474,4.55614603,4.62807288,4.25091244,3.50223613,2.64523564,1.828632823,1.1997263524,0.8594047508,0.68061992619
0.3215460229,0.3509383421,0.521326565,0.5293321247,0.4596550609,0.70396248847,0.73528735612,1.1919157371,1.5025765,2.33334799,3.07725104,4.08557695,4.45646241,4.65985909,4.34910144,3.53290483,2.68324859,1.774058618,1.1138490008,0.8282891628,0.72930545979
0.3595704512,0.3222216385,0.4111217884,0.4994294489,0.5340820851,0.52478019243,0.98648482832,1.0975517736,1.5140397,2.32517107,3.07758804,3.97535598,4.55667434,4.58058306,4.16736748,3.61164449,2.80842631,1.941473811,1.1325254956,0.8389724374,0.58880872429
0.2729795873,0.3461334478,0.385747446,0.5927129785,0.4534218225,0.66464178201,0.6108002294,1.1675108708,1.584053907,2.35408102,3.05276868,4.08125484,4.45174639,4.81604637,4.27941225,3.66099083,2.57132993,1.947282672,1.3025290336,0.803372242,0.619130819
0.291479676,0.5119033334,0.478819109,0.4683904909,0.4994484302,0.44145499219,0.7733845377,1.1556371835,1.646675134,2.3118555,3.1903316,4.0743981,4.51081318,4.58406041,4.09818165,3.61788386,2.72051034,1.773315259,1.0871527832,0.8472265786,0.71938577506
0.2729810453,0.5079962562,0.4204529432,0.6535480073,0.4289650137,0.65390494751,0.8065723404,0.9755542824,1.560952855,2.47409967,3.1782549,4.00792592,4.35176582,4.61395333,4.13371726,3.55092842,2.62130579,1.799714806,1.323761092,0.819986222,0.6258253457
0.3097232793,0.4648862987,0.5031247272,0.4535571568,0.5094495648,0.69964859671,0.5960719534,1.1884350192,1.57006409,2.36486991,3.1872646,4.05244259,4.46323802,4.64683992,4.34281746,3.6861312,2.63404859,1.804528298,1.247312708,0.791852161,0.66015212339
0.2881740541,0.4149270641,0.5649912484,0.4123823972,0.4519906332,0.51803932347,0.8501880958,1.0449523705,1.633660265,2.31746131,3.09615196,4.0054074,4.52207746,4.6457106,4.1490351,3.65538918,2.63850062,1.879270842,1.214105891,0.814815164,0.59288318394
0.2517546838,0.3072554889,0.2988298662,0.5739956402,0.519350797,0.571543681,0.60140736524,1.2030334984,1.607691229,2.47523295,3.13098851,3.99060114,4.58613242,4.67356023,4.18296985,3.60643294,2.73347662,1.657204318,1.3177590804,0.7642176748,0.6247154013
0.3776922273,0.2843069482,0.5778493958,0.5349202556,0.4594874365,0.68146675638,0.76532923648,1.262592489,1.604145024,2.37172689,3.22289317,4.09342491,4.44411779,4.62646461,4.25961375,3.59679757,2.5271059,1.867653374,1.2158605268,0.8406014038,0.56179581851
0.3519179319,0.3395298957,0.3211180358,0.5033333264,0.5309726492,0.52409298422,0.71984769162,1.0717936835,1.56808177,2.28565097,3.19131454,4.02403619,4.48840662,4.67815878,4.28797106,3.67730447,2.63309804,1.839673713,1.1906139724,0.7801898426,0.5846097478
0.3486922532,0.3504658279,0.712610617,0.4654989518,0.4668928951,0.54164909747,0.86895716512,1.0851865903,1.522903166,2.43524986,3.21748648,4.02931702,4.42535073,4.66082566,4.29141963,3.53567118,2.61749961,1.798800854,1.418466105,0.8091160356,0.61990267521
0.2747658986,0.4194519615,0.5819565482,0.5343416597,0.4700029059,0.59822761947,0.73358046832,1.0149893894,1.702740191,2.36723822,3.1933334,4.01954767,4.39053854,4.66555816,4.3268208,3.51529994,2.5447434,1.882000649,1.0974946476,0.8232724696,0.64859528342
0.3861224416,0.5561128122,0.5279715432,0.4918604799,0.5942495389,0.74616976017,0.83532423352,1.0557557884,1.644177048,2.38048875,3.22746315,4.06839024,4.53113582,4.74275403,4.154848,3.65294386,2.55897296,1.72225061,1.2930160708,0.812491606,0.62518631849
0.3597413463,0.5018746526,0.5585426124,0.5023214465,0.4614369753,0.54256688472,0.5172897058,1.1828601966,1.720588927,2.36209146,3.12816117,4.03246532,4.53521814,4.54371956,4.15172027,3.61827801,2.77605951,1.845441887,1.266714686,0.9034257138,0.5157469646
0.2940723605,0.3895538062,0.4185359674,0.4984173919,0.4225009715,0.62682003552,0.79195694134,1.045866076,1.499586794,2.29286939,3.12080485,4.03658021,4.4196435,4.62642391,4.17031638,3.62513898,2.58850026,1.727145535,1.2233835916,0.8753038598,0.60897419521
0.3744041009,0.4649403081,0.550308842,0.4173999688,0.5274015403,0.63158947585,0.82429990842,1.1177460004,1.623476585,2.39499855,3.17440399,3.98710782,4.48583955,4.69963072,4.1708201,3.55449085,2.5336701,1.705563676,1.2761216224,0.7954958318,0.52751892498
0.3559120237,0.3668138966,0.4123156584,0.5613503068,0.5295858072,0.57141959851,0.6176047146,1.1817917511,1.540723497,2.36056003,3.12559816,3.94354581,4.55632502,4.65829501,4.22159629,3.51682732,2.56429836,1.796847019,1.281129939,0.9063788478,0.54888611846
0.3588687035,0.2454335473,0.6153783356,0.5798680965,0.4015730436,0.5874061407,0.67332641864,0.999491475,1.52397148,2.38238991,3.13342974,4.07347206,4.4842591,4.76395418,4.26349287,3.54425839,2.59331804,2.046548049,1.2308207556,0.7766477138,0.53458141596
0.4266100199,0.2353817144,0.4662165776,0.6277369721,0.4666344075,0.67046004461,0.76495566804,1.0391062873,1.68210882,2.3160557,3.21114578,4.10079763,4.45519093,4.58113142,4.24345866,3.55455189,2.65660144,1.791281945,1.219690606,0.882087514,0.55701285086
0.3298599607,0.4966061248,0.7623387596,0.5148732023,0.3971652702,0.5543505799,0.82971221804,1.2648997282,1.558056549,2.37616669,3.17162164,4.13367229,4.44249262,4.62486825,4.20636358,3.67085784,2.67104212,1.909423935,1.3140457458,0.7945859218,0.56263744735
0.2851923535,0.4710058039,0.4344043122,0.3834002262,0.5342357418,0.6420184423,0.76054017462,1.1756577939,1.438444122,2.41948482,3.20607614,3.98699403,4.43760602,4.65552481,4.21164434,3.57669033,2.61041527,1.801510175,1.3456077374,0.8058704562,0.561232143
0.4226949824,0.3296305626,0.3791621484,0.6269543558,0.4012338708,0.62738817981,1.064124296,1.2106692162,1.681044517,2.4842022,3.10776542,4.07780223,4.50331447,4.64231497,4.39237894,3.63522906,2.68020619,1.781894395,1.222721794,0.8794228158,0.66603673074
0.4212146249,0.4642505671,0.5276726022,0.4422530938,0.4594512582,0.55776747203,0.75159063302,1.1226683411,1.758858066,2.41481345,3.09505925,4.00863285,4.43018462,4.68563302,4.35428071,3.58582186,2.6373674,1.765507862,1.1996041228,0.807259619,0.4777296037
0.3291953816,0.4233113161,0.4667349912,0.5160978194,0.4541712433,0.57522568831,0.73248952664,1.0888352952,1.538318735,2.32759215,3.0871137,4.08361924,4.40924863,4.61531006,4.12769681,3.50116774,2.57031031,1.814257131,1.3260598498,0.895033432,0.76603213862
0.3843934375,0.374447076,0.6512899018,0.4605667407,0.516269175,0.52429181477,0.6402865141,0.8557051436,1.642028189,2.32281918,3.10794426,4.07572226,4.48436919,4.63360153,4.27120649,3.59849145,2.71948263,1.937407633,1.290650819,0.8706811056,0.60611462647
0.4032611264,0.3481734767,0.3916716808,0.4773798214,0.5593482607,0.61205348905,0.87860145972,1.1033523577,1.629074129,2.32138532,3.08162185,4.11942642,4.54562946,4.71255222,4.21645771,3.65053911,2.57208528,1.76246945,1.2509244758,0.784361635,0.54154111835
0.3554997459,0.384745413,0.570529561,0.4385526962,0.4969361703,0.69994550285,0.55638442062,1.1329306866,1.511894813,2.37770202,3.04266239,4.06612771,4.50587774,4.68051884,4.3053974,3.55140778,2.70335601,1.766811869,1.3299446672,0.8195556428,0.68115846906
0.3544552461,0.4904387918,0.6400954792,0.3979471394,0.4771860715,0.53748985578,0.82020600532,1.0037818967,1.700481643,2.41914355,3.19005944,4.00069959,4.55156802,4.55906601,4.24958034,3.53203961,2.74495995,1.886009984,1.2487671128,0.7950896144,0.49570147406
0.3560437733,0.4490569379,0.656308154,0.535938838,0.3700681195,0.60012207602,0.5317336162,1.1470210249,1.716904789,2.41381818,3.08227179,4.06999489,4.49848074,4.65316071,4.31533336,3.61936271,2.62082239,1.740558499,1.3271341998,0.8310797938,0.6956717137
0.3383462708,0.2900634481,0.4939286578,0.4767790229,0.4594437648,0.65166794221,0.69358961172,1.1054081956,1.714585293,2.37469621,3.14335343,4.10190659,4.52425049,4.62839812,4.12788791,3.62692621,2.59134784,1.83409233,1.3057837224,0.8162937908,0.69789008619
0.3233661891,0.4842361154,0.5185190928,0.4596349254,0.4819750991,0.5662624015,0.75732904872,0.9587123019,1.645842493,2.3368699,3.17336812,3.98341547,4.51800708,4.63040484,4.2665191,3.56822074,2.60882303,1.950048902,1.1837619324,0.814177433,0.58394254319
0.4013171804,0.3853853499,0.6122458128,0.5372686448,0.4209394447,0.47870581778,0.59971376688,1.2602038337,1.548876172,2.29364114,3.08927077,4.05741868,4.4739375,4.70033775,4.1858946,3.58427011,2.67541696,1.918640843,1.2997306298,0.8541606058,0.58748333704
0.302039897,0.2873080922,0.4773264484,0.6738158522,0.3716805161,0.42786715855,0.61482667326,0.8513004383,1.519092866,2.36725441,3.09356034,3.98733523,4.50905439,4.65758827,4.27971288,3.63917351,2.60073934,1.809463789,1.152965572,0.8539858708,0.57038069211
0.3451448859,0.4694863608,0.4231021378,0.6434514161,0.5286149329,0.53528739129,0.69268841888,1.1220829673,1.662541619,2.41129972,3.09089554,4.08150279,4.45014971,4.70907122,4.138096,3.68837359,2.75612679,1.835489743,1.2806102872,0.7938709814,0.72163495926
0.4145282221,0.4420381626,0.5263863116,0.4421400723,0.4755363429,0.51522335807,0.6630784168,1.0727648229,1.503754444,2.33568371,3.23298746,4.00080926,4.46731205,4.61287694,4.19221099,3.60558396,2.54564525,1.756713477,1.1426011382,0.90217461,0.62261130203
0.3540921687,0.3928434645,0.542877016,0.5779008752,0.4703055563,0.55059763871,0.64482754812,1.186293498,1.556716055,2.26557605,3.12696281,4.03603157,4.52543678,4.71167909,4.24620465,3.64196001,2.68823297,1.857039116,1.232185099,0.854241854,0.68870322348
0.3396053561,0.35929664,0.6253371124,0.4648066292,0.4642952427,0.65138281699,0.842561761,1.2916969979,1.696289612,2.29678928,3.15746521,3.99263232,4.58040084,4.62431172,4.28783702,3.61386644,2.65518379,1.819030073,1.21926002,0.7730243118,0.67133262176
0.2871643224,0.3735160718,0.424100319,0.5470279912,0.5711322466,0.65840990261,0.85316982372,1.1137028591,1.507406274,2.40352887,3.0991416,4.09462336,4.49819224,4.6574949,4.19335244,3.59782528,2.67130206,1.705624493,1.2875355768,0.8773348678,0.70554854171
0.3731407982,0.3597281372,0.4931130502,0.6939479389,0.4700169675,0.7633535099,0.73868061262,1.1069645824,1.680687055,2.33566347,3.09743146,4.00622401,4.55511849,4.68746893,4.29678565,3.63231664,2.65710513,1.782272094,1.226629355,0.7726384308,0.63302994634
0.2611736859,0.2649249996,0.3992628072,0.5656248307,0.5196279723,0.60266723499,0.8231505364,1.1180202257,1.61213933,2.41630828,3.13117938,4.02675378,4.52043214,4.61704842,4.23254372,3.65590102,2.72433279,1.806397035,1.1827336642,0.7955527196,0.62391010844
0.2107299648,0.4713642859,0.5370676344,0.6116807058,0.5526918727,0.62687978018,0.66282666802,1.2163361379,1.517967697,2.2327259,3.19256159,3.98827376,4.55321754,4.70926621,4.29980797,3.54233297,2.60175484,1.83421018,1.2434420706,0.7896870208,0.70291044868
0.3594730589,0.4005544872,0.598414744,0.3962174503,0.4565643311,0.64828713606,0.76499722542,1.2325814439,1.513820349,2.33431493,3.22366919,3.96708172,4.40127886,4.61676031,4.19024921,3.65514162,2.5415345,1.877796433,1.4160290738,0.851475585,0.71097881086
0.3694289659,0.3862773768,0.6406541682,0.6108627355,0.4755940792,0.51268571101,0.63840214062,1.1522333177,1.587494539,2.37416809,3.12404218,4.02149737,4.54660423,4.57368974,4.21928918,3.54174009,2.5896865,1.823274986,1.314033897,0.865380113,0.71945664235
0.3699289356,0.4806846569,0.4629843716,0.6173288692,0.4959297033,0.64233040197,0.70140212644,1.039533658,1.393431983,2.35625034,3.08666289,4.11930877,4.41354629,4.58316651,4.39367509,3.64079826,2.65444029,1.885290948,1.2734731152,0.8426121104,0.64279156136
0.3143933246,0.3218662498,0.3750722792,0.3090668941,0.4667174765,0.57078949976,0.78958474522,1.1232122424,1.703028631,2.38905166,3.28114382,4.07224928,4.4293113,4.62212602,4.13233187,3.65602713,2.619612,1.746322694,1.2082442686,0.815355438,0.5607972333
0.3029029362,0.3672176806,0.4572668452,0.4607753759,0.4184961959,0.53237588835,0.6852174611,1.0378710158,1.53566618,2.246017,3.17078884,4.08742125,4.48485657,4.66511126,4.25923986,3.66318455,2.65320144,1.785322732,1.1206441454,0.802799491,0.63336846263
0.3112581134,0.4362991838,0.4923697036,0.5478143574,0.4450643274,0.66192159054,0.82984561194,1.1537836135,1.684948365,2.39015246,3.18877176,4.02730628,4.58361423,4.60417965,4.27246605,3.60293951,2.64723011,1.825301974,1.1863979858,0.743277615,0.46811998116
0.3176215954,0.4837791004,0.4825112514,0.4969027218,0.5673505528,0.56301190071,0.9734878541,1.2083228041,1.444135062,2.42052059,3.19116031,4.09379455,4.40879775,4.59046224,4.12241216,3.5666772,2.6914825,1.881261324,1.2715392756,0.8105215398,0.61910173167
0.4478851,0.4481827266,0.5859870166,0.3872021595,0.4983498114,0.61004065378,0.7461829618,1.0883560173,1.680345857,2.33943729,3.18795923,4.00050855,4.53157865,4.47559839,4.30400018,3.64228088,2.60631271,1.941213764,1.264572262,0.815830663,0.6735293062
0.2760896872,0.4940585283,0.3597851456,0.3259174084,0.4150588132,0.56040803094,0.63633500634,1.2053477429,1.785736925,2.33942897,3.11993552,4.06659491,4.48472241,4.68145709,4.26935037,3.50267083,2.54932963,1.657025532,1.136003138,0.8153797938,0.56321493902
0.3580425504,0.3975902023,0.614425317,0.2825511029,0.5278761379,0.69419816661,0.684339241,1.1977845542,1.67237601,2.39964151,3.14306906,3.95816123,4.56880771,4.59580389,4.29819931,3.6871629,2.73576345,1.796046711,1.3060315328,0.8014955736,0.6210097894
0.3393899052,0.3641392732,0.437166948,0.2879089391,0.3697439678,0.50859514765,0.84830214426,1.2111735088,1.542880556,2.31357794,3.10382114,4.07091688,4.44168433,4.75566774,4.1929871,3.62052018,2.67579462,1.804711128,1.3985901908,0.871696694,0.6218108297
0.2765693551,0.4339105471,0.4971556242,0.6126195715,0.4080455101,0.45354345425,0.79210345832,1.1901121599,1.554721611,2.4118521,3.20985801,4.08837159,4.43139113,4.67494963,4.29587574,3.57957028,2.60842894,1.860642072,1.292056959,0.7855761456,0.66325706083
0.3461458139,0.3349598568,0.3320540156,0.5366990107,0.4993489217,0.4878893339,0.6824676931,1.3870107298,1.50913676,2.39798407,3.08255615,4.01855245,4.50539025,4.67023758,4.15384878,3.67386756,2.61318169,1.731524349,1.3226860578,0.7549358158,0.60615204516
0.2632048604,0.3944140019,0.360639556,0.5131871811,0.4961503532,0.50129072578,0.78668904612,0.976629963,1.713480376,2.39853656,3.15066109,4.01509562,4.50597518,4.60581684,4.26952493,3.5713486,2.66909235,1.879323796,1.3316228366,0.843875407,0.55891815069
0.3372908027,0.359298797,0.4398312536,0.5023919699,0.497191263,0.7220667093,0.72910499012,1.0705137292,1.634476741,2.37966407,3.09968188,4.00979466,4.4220159,4.7633773,4.20220801,3.67231602,2.59058026,1.805145713,1.35357379,0.814088027,0.6346571039
0.2946969783,0.4785062454,0.460266227,0.4656973329,0.5850647903,0.52202013191,0.77589673532,1.2354159909,1.535463166,2.37792564,3.09245546,4.03980137,4.54038936,4.70559002,4.2765283,3.55558768,2.63337835,1.802806034,1.2711007262,0.8530841306,0.61920178745
0.351135529,0.5498368216,0.4848928062,0.5720503837,0.4013855754,0.5724810666,0.6580811849,1.0441306515,1.67289607,2.45364295,3.11833899,4.0323797,4.55413554,4.63865472,4.23477372,3.56169697,2.61472519,1.695757673,1.3208864224,0.805041748,0.6245781825
0.3634635972,0.459573795,0.638794757,0.4229040032,0.4067557478,0.55652689534,0.77545546136,1.2761343517,1.544131722,2.30779751,3.10649392,3.96037518,4.55747054,4.53895891,4.27753531,3.58323031,2.61270636,1.855231561,1.1442496068,0.8364701848,0.50462623963
0.4169398198,0.3157151166,0.3901172588,0.4282031747,0.5509418142,0.64391613185,0.7213033644,1.2087452253,1.530003681,2.44708266,3.00461254,4.13774253,4.51663001,4.74952977,4.11132666,3.64208169,2.60406222,1.980177523,1.2237442746,0.84677979,0.5927464271
0.3699596465,0.424044436,0.480615625,0.5003125801,0.4665294607,0.68504325957,0.8730165617,0.9608498224,1.548344058,2.40332169,3.15991058,3.99354208,4.56818205,4.59287104,4.19399031,3.51757459,2.5815013,1.730163628,1.1756206864,0.8173905368,0.58145191657
0.2854946267,0.4099901848,0.3113561438,0.5128248926,0.5100485566,0.55393316259,0.85374881164,0.9286337656,1.653609207,2.34330829,3.13568425,4.08431776,4.52947864,4.71477855,4.21540585,3.56291977,2.58798857,1.744417531,1.1010937388,0.774064211,0.57381716524
0.3304893248,0.3629113449,0.3047295848,0.5831282524,0.4628147438,0.55917030328,0.57393147712,1.135743099,1.568796676,2.30963361,3.07760451,4.07553154,4.5652371,4.67209391,4.24292234,3.65966671,2.56380273,1.622501741,1.3994799528,0.825112626,0.59391329149
0.3992017571,0.3739785045,0.542000086,0.4138525849,0.5370817794,0.58971225145,0.726808365,0.99385929,1.564515234,2.35075421,3.19548218,3.9798243,4.43073723,4.56378644,4.30738796,3.61813994,2.66880395,1.860556855,1.2359641768,0.7979493356,0.63775474759
0.2758513726,0.509088861,0.4548306156,0.4216214969,0.4528740295,0.57974433921,0.65430618324,0.9678926977,1.836537524,2.349178,3.1592282,4.05720733,4.5371966,4.56708496,4.36967181,3.67067098,2.65478574,1.739778519,1.1881685318,0.7781019588,0.6168179664
0.4056089261,0.4488108334,0.3417552156,0.4909036551,0.4521031711,0.63548871537,0.71782488402,0.9648744926,1.443680168,2.36924885,3.05828111,3.96611473,4.37808841,4.70612207,4.28934413,3.63256447,2.63408512,1.836281771,1.2363905898,0.843469196,0.55651137977
0.4031844091,0.4611925456,0.5226098752,0.5702104576,0.4219572518,0.49663655733,0.6011881018,1.0764943317,1.59058171,2.45216039,3.10807813,4.07899637,4.46956259,4.69062143,4.21550735,3.58816959,2.62588786,1.823551227,1.265763447,0.900712175,0.615145727
0.3831189339,0.4339259628,0.5152631938,0.5743125925,0.4209820162,0.60404215315,0.74997149786,1.1435565008,1.581868471,2.34494543,3.13727655,4.00652439,4.54050292,4.66902297,4.28900689,3.52638539,2.6186532,1.669215937,1.2198699624,0.7544442926,0.56060950388
0.3228447107,0.3214184779,0.353291356,0.5061556403,0.4670233905,0.64480346652,0.7275640574,0.9562951196,1.592657431,2.40632764,3.07764507,4.01978723,4.50031265,4.73212355,4.16954051,3.61584472,2.64539404,1.761579772,1.3288397956,0.8399351886,0.64421339289
0.3712084398,0.4449141333,0.3971115398,0.5676151067,0.445786102,0.51842819134,0.76583193314,1.2003399958,1.658759865,2.37777522,3.12171458,3.99230321,4.50689308,4.76093591,4.13569114,3.4881245,2.54215183,1.753427196,1.26481727,0.836344226,0.59636514759
0.3207134851,0.4086247617,0.581330671,0.5079255924,0.4887789935,0.61882559761,0.76920994486,1.1023167684,1.613370113,2.35742006,3.07983042,4.0543192,4.48607483,4.56555747,4.32909979,3.54273513,2.67853662,1.78967328,1.2687738198,0.7911737578,0.62705097238
0.3945268421,0.4086969299,0.4764291114,0.4310104866,0.3952961533,0.59044708247,0.8386446644,1.1228833657,1.39672232,2.31598687,3.1575465,3.94339145,4.51533022,4.71758547,4.28099651,3.61709576,2.64982583,1.879892491,1.3830437634,0.804521772,0.61718346212
0.2650034334,0.4241516506,0.655684503,0.3715907218,0.3876141941,0.55188138651,0.55336649,1.1284815044,1.58947681,2.35261873,3.12439168,4.10478248,4.52260133,4.68133942,4.2956606,3.62188105,2.64430955,1.697711488,1.2918503608,0.7903166428,0.52028276555
0.3073470167,0.2733657645,0.5555601806,0.4202928313,0.4088182705,0.53733151644,0.80055630902,0.9944393814,1.640659146,2.4230838,3.15887071,4.0219484,4.51359583,4.66773936,4.18195833,3.57983832,2.62167964,1.842764977,1.2119156788,0.846515727,0.61611040269
0.3245498784,0.3965703021,0.459134947,0.653281817,0.4632958395,0.61395908292,0.65993407096,1.05826756,1.657500777,2.42139,3.11766893,4.04815705,4.49738379,4.55568641,4.07229419,3.65296006,2.75683346,1.753374405,1.2623181894,0.7821071456,0.72487628506
0.3180711499,0.3434004376,0.4381218934,0.5291273723,0.44482408,0.61397099905,0.86102658988,1.2807787483,1.599916373,2.35263076,3.14350367,4.09462729,4.38510775,4.72678194,4.12844862,3.55152151,2.67097716,1.689107987,1.2341118422,0.8121016798,0.71330253949
0.3127707345,0.4242081934,0.489587233,0.6000766524,0.4980511426,0.63045160198,0.6939452398,1.0921738912,1.558885237,2.31613286,3.11264398,4.04810412,4.49151003,4.66155702,4.21245683,3.64402767,2.74664983,1.792313719,1.3173607794,0.8267048976,0.57090182802
0.3391958846,0.3422286682,0.3848495224,0.5369082318,0.545796675,0.57916388521,0.66830964574,1.1769013465,1.606570166,2.40666894,3.07418826,4.0843909,4.45188028,4.61812114,4.17033669,3.61678714,2.65595958,1.867470579,1.2889983354,0.766573687,0.6489367229
0.2567831002,0.3873724799,0.4740965702,0.5653057389,0.4656790498,0.58920354671,0.80928189174,1.1621555945,1.458555473,2.37741777,3.15541377,4.07239554,4.45475218,4.62560745,4.16384969,3.59514838,2.56292137,1.837151086,1.2297731478,0.8461542508,0.56536430033
0.2568001223,0.4529250978,0.4146936516,0.6259123428,0.4557666549,0.66507266481,0.57052789632,1.131203381,1.676373143,2.46532549,3.07848179,3.97114378,4.52172798,4.64357812,4.27056087,3.57744586,2.67557133,1.744982149,1.2594385108,0.818198853,0.68589486278
0.3314517438,0.3847804015,0.5303701642,0.4515470305,0.4182676984,0.55501219471,0.8134135811,1.1197674943,1.646394862,2.34835755,3.12726352,4.07815994,4.5557194,4.62725671,4.24284524,3.5895835,2.66132568,1.941880035,1.2661083896,0.808661135,0.59438323148
0.2092368665,0.4358056639,0.5527641428,0.4052520016,0.4636276678,0.64257328195,0.67789964302,0.9322072528,1.644660457,2.33990029,3.15719719,4.09458664,4.45265626,4.56985091,4.36882299,3.6119167,2.67866264,1.922398301,1.2032519448,0.8035428408,0.67720331426
0.3504976791,0.3394228621,0.5945310616,0.554173483,0.4405406455,0.64520878687,0.68486999082,1.0427858966,1.59243407,2.4398928,3.09154963,4.14906742,4.53787889,4.68489357,4.25052267,3.56471519,2.56279946,1.713813797,1.2903839396,0.821371347,0.49477825842
0.3622327692,0.544901007,0.508633714,0.6122636419,0.5085535864,0.5584813699,0.76969855542,1.1223069773,1.753784434,2.316921,3.07101566,4.06010356,4.55351803,4.62711446,4.19782505,3.66202261,2.66018827,1.922292576,1.2421752722,0.830860451,0.60473702686
0.4565033875,0.4370906887,0.3436017074,0.3659934995,0.5341448662,0.51042709187,0.67157955202,0.928382214,1.596516574,2.40579963,3.06541399,4.01815043,4.47949458,4.67668805,4.30795665,3.58764161,2.61996941,1.804455276,1.1830231748,0.854843053,0.68293517626
0.3131977486,0.4490438152,0.4623673024,0.5575946728,0.4962990524,0.5996434789,0.58492896266,1.0376186483,1.558507489,2.35558389,3.21551238,4.0689793,4.55950958,4.61324645,4.3867977,3.56107553,2.6705383,1.858866981,1.227513497,0.881392883,0.5315670874
0.4361634763,0.444252295,0.4922905822,0.3967102656,0.4616414414,0.69451494525,0.81211101302,1.1401194631,1.666010679,2.45428079,3.13728058,4.01401104,4.54128296,4.64630371,4.32523666,3.64438918,2.64385449,1.813196856,1.1049121414,0.7929854716,0.7049261467
0.3725827807,0.365697168,0.5349612536,0.4401772378,0.5085992182,0.66564573841,0.70688891102,1.0317626603,1.593953243,2.30218787,3.11530883,4.06075357,4.53578681,4.69963915,4.15951146,3.62051605,2.54945946,1.736086136,1.17601895,0.8064106938,0.72808302049
0.3796984639,0.4383569678,0.4774624264,0.4813210352,0.5420828916,0.61521468852,0.86882793532,1.2203510845,1.539196258,2.37325815,3.06318815,4.0256164,4.54617776,4.61791778,4.17241653,3.557769,2.61732495,1.948919651,1.263378509,0.8624595006,0.59349477519
0.2710807629,0.3861332258,0.4649586086,0.410451997,0.5408961773,0.60445354304,0.6196963962,1.0320591296,1.716624455,2.35288261,3.21654403,4.10412058,4.50017866,4.66027311,4.21110399,3.66943188,2.67610762,1.754511816,1.275111277,0.8076374398,0.55512706612
0.3187745734,0.4442249697,0.3738403682,0.4345572093,0.4543331596,0.62983582464,0.719579509,1.1075770969,1.586787719,2.37017495,3.14391406,4.05913688,4.54582436,4.68732294,4.30739596,3.60984096,2.69343236,1.79382055,1.085434817,0.8066666068,0.70042455322
0.387096122,0.336620768,0.4321993892,0.5400126847,0.4643344335,0.67265713844,0.8539068427,1.0833822054,1.56761062,2.36337914,3.12297391,4.00540744,4.44941467,4.68779406,4.26103116,3.59954349,2.63418268,1.66247289,1.1844358348,0.82997493,0.59669539301
0.43095019,0.3813918099,0.6355083392,0.3934307495,0.4883486328,0.51365694055,0.5179126334,1.2231855305,1.645200641,2.31938669,3.12222655,4.01682192,4.58147323,4.61881565,4.34154611,3.52245314,2.59500377,1.798918608,1.3169012756,0.8347194256,0.63752286619
0.290823348,0.3700178163,0.4512199916,0.435298464,0.4293262922,0.45982820556,0.6339821934,1.1043749114,1.680305215,2.31335852,3.17910401,3.99740922,4.49891519,4.69701499,4.11369887,3.58173132,2.60064597,1.900954431,1.1036554346,0.773361478,0.52129172418
0.3533571705,0.3937474465,0.6173257742,0.5414856428,0.4308226655,0.48210503742,0.8193672634,1.0102986945,1.666299235,2.26204616,3.11354577,4.05563937,4.50920459,4.76269906,4.13614626,3.58079313,2.67883732,1.934799792,1.2764987024,0.8532385238,0.70592334131
0.4198754156,0.3603319052,0.403633797,0.4806269191,0.4794253404,0.53392156454,0.58201650714,1.0928803689,1.540423032,2.33394921,3.15306597,4.02386568,4.59012161,4.60789669,4.33076131,3.52050745,2.62787428,1.495183596,1.2932273786,0.8038759648,0.67022134595
0.200910131,0.4187966146,0.4781301442,0.5988686102,0.4319285831,0.61345556587,0.78736326212,1.1110102056,1.674309638,2.26233453,3.17537095,4.04431416,4.56259269,4.65371281,4.33971806,3.66663731,2.62811808,1.825825932,1.249231446,0.7946265288,0.64448934141
0.3358866879,0.4045774214,0.449195364,0.6074839737,0.3419015021,0.65859209971,0.7295097045,1.0730479615,1.675617638,2.43226415,3.12885183,3.97703389,4.45950073,4.71298306,4.13710068,3.67297424,2.56105278,1.813810253,1.2450344486,0.8453499188,0.56183803033
0.296458766,0.518423397,0.483299899,0.4431920978,0.4248768346,0.43945786351,0.7033504872,1.0330713137,1.580365485,2.403472,3.12489531,4.03836739,4.47500991,4.53854058,4.20386136,3.63402271,2.69304245,1.899634261,1.1278869978,0.8248038528,0.66415772705
0.2704238809,0.3758864684,0.5040220492,0.3104175009,0.4797660671,0.63019430552,0.7055667867,1.0915034702,1.699039644,2.33369754,3.20663673,4.02178169,4.50262412,4.66798317,4.25080671,3.67015081,2.63333371,1.731378193,1.3174420984,0.888875256,0.60854787127
0.4248695087,0.3048072134,0.4648482256,0.5160969939,0.519760549,0.71225951384,0.80774302512,1.169199907,1.661367659,2.41070262,3.15894793,4.02040067,4.56592363,4.65753963,4.29179745,3.59789042,2.66006229,1.915521097,1.2226103914,0.8408450538,0.59340475435
